,tweet_id,favorite_count,retweet_count
1993-12-06 19:36:30.534418437,755206590534418432,17953,6033
1993-12-15 11:45:33.503782912,755955933503782912,7981,3233
1993-12-19 04:37:13.623502848,756275833623502848,7020,1717
1993-12-19 08:08:54.030475264,756288534030475264,28063,14763
1993-12-19 12:14:44.449767430,756303284449767424,4310,1207
1993-12-22 02:10:48.105566208,756526248105566208,11347,4086
1993-12-23 13:02:32.796094464,756651752796094464,5534,1486
1993-12-26 20:53:38.950160384,756939218950160384,7244,2253
1993-12-27 13:14:09.151549440,756998049151549440,6833,2230
1993-12-31 16:19:20.399941633,757354760399941632,4931,1596
1994-01-01 02:58:29.802180609,757393109802180608,6363,1968
1994-01-01 04:56:02.377592832,757400162377592832,16519,7641
1994-01-03 11:21:06.325864448,757596066325864448,4747,1187
1994-01-03 11:51:44.299253760,757597904299253760,0,326
1994-01-03 15:41:04.640446465,757611664640446464,4968,1249
1994-01-04 23:20:42.876129280,757725642876129280,4956,1368
1994-01-05 00:19:23.776290825,757729163776290816,0,9151
1994-01-05 03:51:09.644341248,757741869644341248,7515,3645
1994-01-08 14:56:59.896193024,758041019896193024,2958,428
1994-01-09 07:13:55.764359168,758099635764359168,20989,11326
1994-01-12 06:11:00.040593408,758355060040593408,3745,1219
1994-01-12 20:15:01.903519748,758405701903519744,5679,2163
1994-01-13 13:20:44.762497024,758467244762497024,5246,2496
1994-01-13 15:29:26.123810816,758474966123810816,4162,1113
1994-01-16 17:11:52.047005698,758740312047005696,6259,1799
1994-01-17 17:44:19.922702336,758828659922702336,12214,4303
1994-01-18 00:57:55.097526272,758854675097526272,3867,1008
1994-01-20 06:36:53.560868866,759047813560868864,7125,2261
1994-01-20 20:58:43.532779520,759099523532779520,15851,4724
1994-01-21 13:45:34.323924993,759159934323924992,0,1328
1994-01-22 00:09:48.317847553,759197388317847552,6625,2185
1994-01-24 21:17:41.539934208,759446261539934208,1829,554
1994-01-24 21:41:21.597108224,759447681597108224,9295,2767
1994-01-26 04:08:19.618865152,759557299618865152,5135,1321
1994-01-26 06:47:08.574212096,759566828574212096,0,23879
1994-01-28 21:43:42.261743616,759793422261743616,6515,2144
1994-01-29 12:25:53.224826880,759846353224826880,7336,2225
1994-01-30 09:56:38.737051648,759923798737051648,16043,6394
1994-01-30 15:17:53.749200896,759943073749200896,6492,2342
1994-02-02 01:52:29.710192640,760153949710192640,0,38
1994-02-02 11:56:20.481531904,760190180481531904,6241,2034
1994-02-03 05:19:16.032651264,760252756032651264,4298,978
1994-02-03 15:43:39.849637889,760290219849637888,29222,12904
1994-02-06 08:01:13.607086080,760521673607086080,4626,1580
1994-02-06 12:53:03.865880579,760539183865880576,8280,4085
1994-02-07 17:12:17.271070720,760641137271070720,5408,1452
1994-02-07 21:36:34.973933572,760656994973933568,7229,2166
1994-02-10 15:25:34.457552897,760893934457552896,4179,1090
1994-02-11 22:09:07.850530816,761004547850530816,12312,3892
1994-02-14 12:03:10.836215808,761227390836215808,5830,1747
1994-02-15 06:15:47.749015552,761292947749015552,4893,1242
1994-02-15 17:40:18.830917632,761334018830917632,5708,1632
1994-02-16 03:57:17.149827077,761371037149827072,0,20173
1994-02-18 19:31:12.357261312,761599872357261312,4514,1318
1994-02-19 15:49:54.376806400,761672994376806400,54149,32766
1994-02-20 11:55:52.076779520,761745352076779520,4661,964
1994-02-20 13:21:42.866649088,761750502866649088,0,4448
1994-02-23 04:11:51.479193600,761976711479193600,5907,2275
1994-02-23 20:34:46.371364864,762035686371364864,34956,17599
1994-02-27 02:34:49.655476224,762316489655476224,5276,1272
1994-02-28 19:42:19.388485633,762464539388485632,11341,4755
1994-02-28 21:43:04.394268675,762471784394268672,12372,7392
1994-03-03 13:04:18.130116608,762699858130116608,13334,4106
1994-03-08 05:11:25.927849985,763103485927849984,8037,2559
1994-03-08 22:51:03.695355904,763167063695355904,0,3419
1994-03-09 03:30:47.194451968,763183847194451968,5933,1672
1994-03-16 17:06:05.564780549,763837565564780544,13828,4725
1994-03-18 02:16:12.077010945,763956972077010944,801,61
1994-03-21 14:23:22.650378240,764259802650378240,6627,1714
1994-03-28 12:24:37.905154048,764857477905154048,7004,1991
1994-04-01 17:41:38.633691136,765222098633691136,12719,3826
1994-04-03 11:04:21.932261376,765371061932261376,7742,2430
1994-04-03 17:56:09.549590528,765395769549590528,28643,3814
1994-04-06 21:59:20.888528897,765669560888528896,5672,1379
1994-04-07 11:58:29.049503744,765719909049503744,7906,2429
1994-04-10 20:09:52.277377025,766008592277377024,4090,563
1994-04-11 12:59:59.026450432,766069199026450432,4689,989
1994-04-11 15:28:12.750233600,766078092750233600,0,2922
1994-04-14 08:48:36.352462849,766313316352462848,7409,2125
1994-04-15 15:20:58.543644672,766423258543644672,6587,1794
1994-04-18 18:19:37.336135680,766693177336135680,4427,897
1994-04-19 00:22:01.925144576,766714921925144576,2838,431
1994-04-19 22:10:50.729734144,766793450729734144,5568,1540
1994-04-20 17:54:21.642756096,766864461642756096,0,6394
1994-04-23 17:29:17.629476866,767122157629476864,11076,3211
1994-04-24 12:43:17.493538821,767191397493538816,13451,4311
1994-04-28 02:35:08.068192258,767500508068192256,8181,2640
1994-05-01 01:15:30.266464257,767754930266464256,17551,6096
1994-05-02 13:09:48.863397888,767884188863397888,5215,1594
1994-05-06 03:03:24.517830656,768193404517830656,11953,4003
1994-05-09 08:57:37.036525572,768473857036525568,14892,3876
1994-05-10 07:15:58.521745409,768554158521745408,0,6575
1994-05-10 18:58:11.618299904,768596291618299904,5515,1444
1994-05-10 22:39:57.686943744,768609597686943744,4519,1363
1994-05-13 18:52:21.948723200,768855141948723200,4597,1017
1994-05-14 10:02:47.477751808,768909767477751808,0,3070
1994-05-15 03:02:17.022709760,768970937022709760,15800,7403
1994-05-17 22:04:43.578875904,769212283578875904,5909,1931
1994-05-19 08:19:51.808995329,769335591808995328,0,8683
1994-05-23 12:17:46.921623552,769695466921623552,7011,1889
1994-05-26 08:20:25.801170949,769940425801170944,34463,10910
1994-05-27 20:05:51.037685760,770069151037685760,8280,2602
1994-05-28 02:56:07.776997377,770093767776997376,0,3440
1994-05-30 10:25:58.247038976,770293558247038976,6828,1681
1994-05-31 19:57:58.348247044,770414278348247040,6890,2336
1994-06-03 14:52:22.660169732,770655142660169728,8029,1973
1994-06-04 15:32:03.962707968,770743923962707968,0,51490
1994-06-04 23:32:39.874076672,770772759874076672,5687,1592
1994-06-05 03:44:12.854652928,770787852854652928,5431,1383
1994-06-07 15:53:14.259247104,771004394259247104,0,247
1994-06-07 18:38:21.343748096,771014301343748096,7548,1876
1994-06-08 19:02:04.360998913,771102124360998912,6806,1625
1994-06-09 04:37:28.247640064,771136648247640064,10086,3295
1994-06-09 14:10:53.431250945,771171053431250944,0,8547
1994-06-12 00:26:38.096281600,771380798096281600,11578,5792
1994-06-13 09:49:26.810099713,771500966810099712,9052,2960
1994-06-16 12:40:56.517009408,771770456517009408,13176,3848
1994-06-18 03:09:10.375665664,771908950375665664,7204,2135
1994-06-20 09:02:51.039580160,772102971039580160,4393,1047
1994-06-20 12:22:25.936949249,772114945936949248,2971,536
1994-06-20 13:07:58.702071809,772117678702071808,4108,830
1994-06-20 22:56:31.789019136,772152991789019136,4131,1275
1994-06-21 10:05:07.915964416,772193107915964416,6587,1569
1994-06-25 21:59:19.778025472,772581559778025472,7108,1927
1994-06-26 07:22:04.260794368,772615324260794368,0,3826
1994-06-28 17:57:44.096874500,772826264096874496,8738,2628
1994-06-29 08:11:35.989305348,772877495989305344,9408,4412
1994-07-02 23:26:52.633579521,773191612633579520,10949,4649
1994-07-03 14:59:21.583001600,773247561583001600,10265,3631
1994-07-04 08:00:24.254029826,773308824254029824,25475,8487
1994-07-04 15:46:27.167145985,773336787167145984,0,5792
1994-07-07 02:19:56.996571136,773547596996571136,24196,6991
1994-07-08 12:25:53.721753600,773670353721753600,5864,1469
1994-07-08 21:58:07.002451968,773704687002451968,7222,1847
1994-07-11 10:24:44.943896577,773922284943896576,7007,1955
1994-07-12 04:02:12.834758656,773985732834758656,11768,4395
1994-07-15 23:20:03.806253056,774314403806253056,23863,6342
1994-07-19 17:36:27.460112384,774639387460112384,7389,1974
1994-07-21 02:31:38.236878852,774757898236878848,9356,1996
1994-07-24 21:25:32.600442880,775085132600442880,17051,5373
1994-07-27 23:14:06.108426240,775350846108426240,11150,4450
1994-07-28 03:07:05.476165632,775364825476165632,8183,3393
1994-08-01 08:19:43.532220416,775729183532220416,14174,5206
1994-08-01 09:28:25.207554048,775733305207554048,15225,4544
1994-08-02 15:52:04.423557120,775842724423557120,12859,3045
1994-08-03 07:24:21.951791106,775898661951791104,0,17275
1994-08-05 12:05:19.444877312,776088319444877312,2013,175
1994-08-05 19:01:45.656188928,776113305656188928,12914,4942
1994-08-06 19:32:01.193218049,776201521193218048,10537,2857
1994-08-07 00:10:04.058357768,776218204058357760,32863,18127
1994-08-07 08:58:26.839351296,776249906839351296,0,10426
1994-08-10 00:16:28.987613185,776477788987613184,9750,3185
1994-08-13 21:23:40.089548800,776813020089548800,5369,1377
1994-08-13 23:03:32.571455488,776819012571455488,0,15567
1994-08-18 06:02:48.882946048,777189768882946048,15731,4913
1994-08-23 05:58:34.455814149,777621514455814144,9616,2832
1994-08-23 11:38:47.919427584,777641927919427584,0,4841
1994-08-23 23:23:53.540206592,777684233540206592,12353,3339
1994-08-26 07:10:40.357281792,777885040357281792,6982,1859
1994-08-27 02:10:00.541634568,777953400541634560,0,4003
1994-08-27 22:37:14.220126208,778027034220126208,7217,1846
1994-08-28 01:58:07.836069888,778039087836069888,9311,2998
1994-08-30 22:46:50.187399168,778286810187399168,11412,3763
1994-09-01 01:36:25.161035776,778383385161035776,6431,1251
1994-09-01 05:16:31.732486144,778396591732486144,0,13921
1994-09-01 08:30:00.802557953,778408200802557952,14966,4927
1994-09-03 20:41:40.596654080,778624900596654080,5116,1144
1994-09-04 03:49:03.019483137,778650543019483136,6357,1696
1994-09-05 07:08:33.645780993,778748913645780992,7597,1525
1994-09-05 11:35:40.568104960,778764940568104960,946,416
1994-09-05 14:14:19.159379968,778774459159379968,0,11326
1994-09-08 02:18:25.243029504,778990705243029504,22019,8282
1994-09-08 20:28:15.788752897,779056095788752896,16266,5131
1994-09-09 15:06:08.116150273,779123168116150272,12993,4144
1994-09-09 15:25:54.206535695,779124354206535680,0,20917
1994-09-12 13:45:24.342161408,779377524342161408,9706,3538
1994-09-17 20:38:52.596887552,779834332596887552,20962,8054
1994-09-20 15:20:36.359819264,780074436359819264,13517,5685
1994-09-20 20:14:00.432480260,780092040432480256,0,2610
1994-09-22 00:01:10.812196864,780192070812196864,9578,2536
1994-09-25 02:16:08.902959104,780459368902959104,5808,1205
1994-09-25 07:02:35.013349377,780476555013349376,0,133
1994-09-25 12:31:03.422808064,780496263422808064,0,4243
1994-09-26 01:38:49.827336192,780543529827336192,6944,1977
1994-09-26 17:41:43.617732608,780601303617732608,13324,3771
1994-09-29 01:06:25.462489090,780800785462489088,6069,1471
1994-09-29 17:04:49.093574656,780858289093574656,7916,2268
1994-09-30 13:26:54.150983680,780931614150983680,23837,8366
1994-10-03 05:50:03.222056960,781163403222056960,10741,3098
1994-10-04 06:14:48.990355457,781251288990355456,9310,2393
1994-10-04 22:01:36.455073793,781308096455073792,7862,2901
1994-10-07 10:11:33.396357120,781524693396357120,22858,6291
1994-10-08 22:27:29.211752448,781655249211752448,4402,1269
1994-10-09 00:18:02.474196992,781661882474196992,11483,3080
1994-10-12 09:46:43.444699136,781955203444699136,12202,3836
1994-10-13 04:17:03.840026624,782021823840026624,0,7113
1994-10-16 11:11:07.769217024,782305867769217024,18362,6336
1994-10-19 20:30:40.137187329,782598640137187328,8587,2145
1994-10-21 06:56:38.790725632,782722598790725632,19003,6119
1994-10-21 13:45:34.529531904,782747134529531904,8212,1576
1994-10-24 03:25:40.009107456,782969140009107456,26593,8359
1994-10-25 11:48:23.974514689,783085703974514688,8971,2516
1994-10-28 08:57:19.985389568,783334639985389568,32207,13338
1994-10-28 12:31:46.784731136,783347506784731136,0,6404
1994-10-29 00:49:13.726550016,783391753726550016,18638,6297
1994-10-29 21:39:32.167098368,783466772167098368,9346,2562
1994-11-01 13:05:01.801398276,783695101801398272,11497,3663
1994-11-03 00:05:07.061198850,783821107061198848,8111,2234
1994-11-03 05:19:26.405230592,783839966405230592,33202,12363
1994-11-05 17:52:19.640352768,784057939640352768,32983,12727
1994-11-07 04:39:25.795655680,784183165795655680,22181,9200
1994-11-10 01:37:10.411685888,784431430411685888,6254,1457
1994-11-11 01:31:58.371221505,784517518371221504,9889,2892
1994-11-14 15:13:40.293709826,784826020293709824,11177,3662
1994-11-18 15:02:16.622350336,785170936622350336,13333,5542
1994-11-19 17:05:54.247995392,785264754247995392,8020,1868
1994-11-22 14:43:04.317313025,785515384317313024,6717,1446
1994-11-22 19:43:06.513321988,785533386513321984,10050,2296
1994-11-24 01:15:53.186217984,785639753186217984,8602,2522
1994-11-26 17:58:07.017132033,785872687017132032,7371,2083
1994-11-27 09:16:59.176054784,785927819176054784,12526,3585
1994-11-28 15:36:07.502913536,786036967502913536,0,8054
1994-11-28 19:35:37.297522688,786051337297522688,1592,176
1994-11-30 22:19:25.241827333,786233965241827328,16926,5460
1994-12-01 12:53:47.768250368,786286427768250368,8807,3270
1994-12-02 10:13:55.746385920,786363235746385920,12025,3997
1994-12-05 02:52:50.293370880,786595970293370880,10367,3535
1994-12-05 22:02:35.043049472,786664955043049472,11781,2939
1994-12-06 10:18:02.849828864,786709082849828864,20038,6933
1994-12-06 16:06:28.674449408,786729988674449408,0,2767
1994-12-09 08:51:04.373534720,786963064373534720,29309,9156
1994-12-11 02:12:22.498508800,787111942498508800,0,7640
1994-12-13 12:40:43.945877504,787322443945877504,8600,1992
1994-12-14 09:39:19.788929025,787397959788929024,11955,3229
1994-12-18 02:26:43.741622272,787717603741622272,11274,3177
1994-12-19 04:15:52.592695296,787810552592695296,9592,3485
1994-12-21 19:53:57.453406209,788039637453406208,6772,1507
1994-12-22 04:22:00.937619456,788070120937619456,0,3892
1994-12-23 02:43:05.577050112,788150585577050112,6792,1486
1994-12-23 10:24:28.662984705,788178268662984704,7989,2437
1994-12-26 03:22:24.018661376,788412144018661376,17228,6066
1994-12-27 18:24:03.979468800,788552643979468800,0,8244
1994-12-30 05:38:34.992902144,788765914992902144,30305,11781
1994-12-31 21:13:06.943430656,788908386943430656,30216,14171
1995-01-03 12:59:22.068021249,789137962068021248,10717,3187
1995-01-05 01:14:08.748703744,789268448748703744,10064,2958
1995-01-05 04:39:27.834746880,789280767834746880,0,5639
1995-01-05 13:59:32.632018944,789314372632018944,9504,2626
1995-01-08 02:07:57.013393408,789530877013393408,12988,3855
1995-01-08 21:07:22.079838210,789599242079838208,7509,2224
1995-01-09 05:17:38.055020548,789628658055020544,8327,2036
1995-01-12 09:40:00.034189313,789903600034189312,11474,4731
1995-01-13 01:24:01.177853952,789960241177853952,0,4755
1995-01-13 08:41:06.051088384,789986466051088384,10236,2652
1995-01-16 03:40:38.568808452,790227638568808448,0,4106
1995-01-16 17:25:17.346975746,790277117346975744,13860,3673
1995-01-17 10:13:09.677002753,790337589677002752,8640,2134
1995-01-20 06:05:49.425475584,790581949425475584,22833,8173
1995-01-21 14:32:35.171364864,790698755171364864,9060,2169
1995-01-21 21:21:38.204217344,790723298204217344,0,2652
1995-01-24 11:14:15.508652032,790946055508652032,18330,5378
1995-01-24 22:43:46.131050500,790987426131050496,10930,2436
1995-01-25 09:30:14.425268224,791026214425268224,0,4726
1995-01-28 16:55:59.183634433,791312159183634432,9707,2904
1995-01-29 19:15:55.684368384,791406955684368384,14497,4697
1995-02-01 20:58:42.847637504,791672322847637504,12971,3588
1995-02-03 01:28:51.465953280,791774931465953280,49717,25380
1995-02-03 03:08:47.877898241,791780927877898240,0,4352
1995-02-03 04:01:17.045166082,791784077045166080,0,11059
1995-02-03 14:22:31.946420224,791821351946420224,0,24070
1995-02-06 05:54:23.153438720,792050063153438720,7930,2050
1995-02-10 05:35:56.390137856,792394556390137856,14923,4904
1995-02-14 14:56:21.206999040,792773781206999040,8104,1923
1995-02-15 21:30:33.364439040,792883833364439040,12487,4883
1995-02-16 05:42:39.805018113,792913359805018112,15842,4619
1995-02-18 15:13:21.413079041,793120401413079040,14008,4473
1995-02-18 19:24:52.858580992,793135492858580992,7121,2841
1995-02-18 23:36:45.191548928,793150605191548928,6808,1955
1995-02-19 03:48:05.325201412,793165685325201408,10373,3184
1995-02-19 07:59:23.617361921,793180763617361920,7632,2264
1995-02-19 12:12:18.047070209,793195938047070208,16854,6413
1995-02-19 16:22:39.003287553,793210959003287552,9867,3232
1995-02-19 20:34:47.023144960,793226087023144960,10862,3274
1995-02-20 00:48:22.385262592,793241302385262592,11629,3740
1995-02-20 04:57:42.322548741,793256262322548736,22059,9523
1995-02-20 09:10:01.113350145,793271401113350144,9544,2697
1995-02-20 13:21:16.301799424,793286476301799424,27201,10494
1995-02-23 00:55:21.481273345,793500921481273344,11799,2722
1995-02-24 04:56:17.308463104,793601777308463104,8813,1869
1995-02-24 08:25:19.594401792,793614319594401792,0,3588
1995-02-27 00:32:25.112371200,793845145112371200,10163,2143
1995-02-28 09:03:41.541933056,793962221541933056,18613,5592
1995-03-03 04:34:46.408003585,794205286408003584,10169,3809
1995-03-04 15:52:09.137291264,794332329137291264,10557,3025
1995-03-04 22:19:36.146903043,794355576146903040,0,11781
1995-03-11 12:56:37.468000259,794926597468000256,11343,2647
1995-03-12 04:49:01.416415232,794983741416415232,0,3855
1995-03-13 06:38:50.285391872,795076730285391872,17916,6190
1995-03-17 00:31:04.262053889,795400264262053888,11157,3265
1995-03-17 18:18:51.001561088,795464331001561088,55028,27230
1995-03-24 07:51:26.298386433,796031486298386432,11916,4221
1995-03-24 21:21:15.804475393,796080075804475392,9327,2639
1995-03-25 07:27:28.414461957,796116448414461952,10022,2762
1995-03-25 10:00:00.683540480,796125600683540480,5460,2041
1995-03-25 16:42:29.086875649,796149749086875648,35733,16347
1995-03-26 00:30:47.564038144,796177847564038144,0,16347
1995-03-28 10:44:24.403357696,796387464403357696,12169,4754
1995-03-29 13:47:05.502875648,796484825502875648,8369,2013
1995-03-30 11:37:15.802726400,796563435802726400,0,8366
1995-04-01 18:10:40.936919040,796759840936919040,13102,3504
1995-04-02 23:39:11.799083009,796865951799083008,8451,2162
1995-04-03 10:15:59.865868288,796904159865868288,0,10212
1995-04-06 10:59:21.484890113,797165961484890112,254,32
1995-04-07 06:37:40.651966464,797236660651966464,22059,7572
1995-04-10 20:19:22.159308800,797545162159308800,16011,5535
1995-04-15 18:51:04.723324932,797971864723324928,12856,3590
1995-04-18 12:57:19.306514432,798209839306514432,11417,2907
1995-04-20 01:19:04.599797760,798340744599797760,0,3848
1995-04-22 18:55:00.688019456,798576900688019456,0,6749
1995-04-22 21:11:38.161549313,798585098161549312,0,6521
1995-04-23 09:15:17.273620480,798628517273620480,0,2237
1995-04-23 13:34:02.770751489,798644042770751488,0,2112
1995-04-23 19:29:35.516884993,798665375516884992,0,4441
1995-04-23 21:38:37.451325440,798673117451325440,0,6372
1995-04-24 00:15:47.630837760,798682547630837760,0,5418
1995-04-24 01:25:50.113755136,798686750113755136,0,2654
1995-04-24 03:36:02.394996736,798694562394996736,0,5698
1995-04-24 04:31:38.615730177,798697898615730176,0,7453
1995-04-24 05:39:58.996647937,798701998996647936,0,8932
1995-04-24 06:41:01.114773508,798705661114773504,0,7552
1995-04-26 19:48:04.722855936,798925684722855936,8183,1639
1995-04-26 22:06:09.379225600,798933969379225600,14528,5105
1995-04-28 10:04:42.566066176,799063482566066176,8933,2810
1995-05-01 02:58:30.730567681,799297110730567680,10925,3173
1995-05-01 06:12:42.079035393,799308762079035392,0,6342
1995-05-02 13:55:33.579902976,799422933579902976,8855,2178
1995-05-06 10:59:25.289017345,799757965289017344,9277,2463
1995-05-06 15:31:31.445383169,799774291445383168,0,5373
1995-05-09 11:17:32.395122689,800018252395122688,31341,15058
1995-05-10 21:30:22.401830912,800141422401830912,16868,2925
1995-05-11 10:36:15.492947969,800188575492947968,0,4495
1995-05-13 18:04:30.626521089,800388270626521088,12295,3192
1995-05-14 09:30:02.682937345,800443802682937344,0,4942
1995-05-14 13:48:36.964663297,800459316964663296,10407,2444
1995-05-15 04:48:44.630806528,800513324630806528,14494,3429
1995-05-17 22:59:37.355128832,800751577355128832,11566,3160
1995-05-19 03:53:27.700029440,800855607700029440,0,1860
1995-05-19 04:56:54.831898624,800859414831898624,768,111
1995-05-22 03:58:47.852503040,801115127852503040,8891,2379
1995-05-22 07:23:10.143516673,801127390143516672,0,4544
1995-05-22 18:38:23.437357056,801167903437357056,27031,6819
1995-05-24 03:17:28.605831168,801285448605831168,6696,944
1995-05-27 01:30:01.127157760,801538201127157760,9031,2347
1995-05-30 17:29:13.262350336,801854953262350336,1934,268
1995-05-31 22:12:08.846974976,801958328846974976,8499,1951
1995-06-03 13:23:28.107208704,802185808107208704,0,310
1995-06-04 04:15:29.049477120,802239329049477120,9990,2984
1995-06-04 11:24:08.156610565,802265048156610560,6950,1546
1995-06-05 03:44:29.084381190,802323869084381184,17892,6675
1995-06-08 00:51:23.846291456,802572683846291456,9846,2866
1995-06-08 08:33:38.706604034,802600418706604032,7855,1676
1995-06-08 15:18:33.319034886,802624713319034880,0,3339
1995-06-12 10:21:39.103731712,802952499103731712,9962,2285
1995-06-16 04:23:17.545603072,803276597545603072,11066,2818
1995-06-16 16:52:40.782307329,803321560782307328,0,6096
1995-06-17 09:17:30.405482500,803380650405482496,8519,2128
1995-06-20 08:47:30.916102144,803638050916102144,12102,4732
1995-06-20 23:50:23.237865472,803692223237865472,0,8512
1995-06-21 22:22:20.896923648,803773340896923648,11072,3157
1995-06-24 20:37:21.225523202,804026241225523200,49156,18528
1995-06-29 08:16:00.345620481,804413760345620480,0,3662
1995-06-30 01:30:57.670639616,804475857670639616,6788,2305
1995-07-03 02:32:36.058218496,804738756058218496,15140,4386
1995-07-08 12:46:53.751304193,805207613751304192,8566,1928
1995-07-11 18:30:36.403003392,805487436403003392,9657,2882
1995-07-12 03:43:55.690676224,805520635690676224,6303,1884
1995-07-15 15:46:40.554876929,805823200554876928,0,9200
1995-07-15 16:48:04.734976000,805826884734976000,7244,2087
1995-07-16 22:14:39.469572096,805932879469572096,9091,2167
1995-07-17 05:28:59.288408065,805958939288408064,0,6119
1995-07-20 05:43:44.703037440,806219024703037440,7050,1368
1995-07-20 12:21:00.592926720,806242860592926720,0,13338
1995-07-23 23:30:13.899489280,806542213899489280,11234,2712
1995-07-24 09:00:16.489959424,806576416489959424,5311,2196
1995-07-24 21:20:45.233815552,806620845233815552,0,6291
1995-07-24 23:37:55.125202948,806629075125202944,82899,39983
1995-07-29 09:29:12.071229440,807010152071229440,14344,4343
1995-07-29 23:09:39.405148160,807059379405148160,0,8359
1995-07-30 12:20:40.509214720,807106840509214720,123834,61859
1995-08-05 11:16:43.335917568,807621403335917568,16051,4196
1995-08-09 20:48:32.164028416,808001312164028416,13825,4020
1995-08-11 02:01:00.588765185,808106460588765184,9590,2477
1995-08-11 09:50:35.716833280,808134635716833280,0,6819
1995-08-13 20:14:25.868283904,808344865868283904,46711,23639
1995-08-15 15:46:19.447930884,808501579447930880,12417,2952
1995-08-18 08:11:44.066486276,808733504066486272,8689,2463
1995-08-19 13:17:29.661788160,808838249661788160,11117,3461
1995-08-22 09:45:59.137812480,809084759137812480,14511,3985
1995-08-23 23:20:51.211603969,809220051211603968,21941,6417
1995-08-26 14:51:44.142938112,809448704142938112,7623,1670
1995-08-30 18:54:52.968534016,809808892968534016,0,5592
1995-09-01 01:59:24.300447744,809920764300447744,17030,4440
1995-09-04 22:35:08.431155201,810254108431155200,16166,3828
1995-09-05 07:00:30.598270976,810284430598270976,39081,13069
1995-09-09 14:39:38.271330305,810657578271330304,12049,3006
1995-09-12 08:54:29.567610880,810896069567610880,9963,2041
1995-09-13 09:30:52.412424192,810984652412424192,5866,1624
1995-09-18 01:12:42.094317568,811386762094317568,22978,7290
1995-09-20 20:00:33.043480576,811627233043480576,14088,3577
1995-09-21 01:41:26.436880384,811647686436880384,6125,845
1995-09-22 04:30:02.451197953,811744202451197952,8304,1837
1995-09-24 23:33:44.773361665,811985624773361664,7995,1600
1995-09-29 10:57:59.581671427,812372279581671424,15050,4185
1995-09-30 13:14:33.996607488,812466873996607488,8795,2190
1995-09-30 23:19:03.955202048,812503143955202048,6700,1398
1995-10-03 08:31:00.537683968,812709060537683968,7287,1639
1995-10-03 19:16:45.718642688,812747805718642688,0,7928
1995-10-04 04:32:00.811126785,812781120811126784,8309,2169
1995-10-07 07:42:26.834595840,813051746834595840,23009,8327
1995-10-07 11:53:29.284972545,813066809284972544,8742,2220
1995-10-07 16:05:50.185472002,813081950185472000,10845,3153
1995-10-07 20:16:24.823349248,813096984823349248,11544,4123
1995-10-08 00:28:25.746448384,813112105746448384,11358,3154
1995-10-08 04:40:51.579564032,813127251579564032,13066,3579
1995-10-08 05:32:46.689148928,813130366689148928,4899,502
1995-10-08 08:51:32.504645637,813142292504645632,9241,2674
1995-10-08 13:03:29.116065792,813157409116065792,8488,2515
1995-10-08 17:14:48.309972993,813172488309972992,10262,2189
1995-10-08 21:26:33.374461952,813187593374461952,21798,4965
1995-10-09 01:38:40.496779264,813202720496779264,10076,2052
1995-10-09 05:51:37.535406080,813217897535406080,20525,8295
1995-10-15 23:44:41.631023104,813800681631023104,9178,2013
1995-10-16 03:05:41.911748608,813812741911748608,39866,15958
1995-10-17 06:13:58.903693312,813910438903693312,10210,2145
1995-10-17 15:43:29.378369540,813944609378369536,0,3673
1995-10-20 01:36:42.265309185,814153002265309184,31584,9899
1995-10-24 10:22:41.257443328,814530161257443328,9520,2110
1995-10-24 23:46:48.554463233,814578408554463232,0,6636
1995-10-25 16:28:43.311648768,814638523311648768,12381,3077
1995-10-29 17:08:19.976527872,814986499976527872,8378,1477
1995-11-03 09:20:20.867969024,815390420867969024,11333,4318
1995-11-06 06:29:45.530101762,815639385530101760,9048,1872
1995-11-07 09:26:32.542261248,815736392542261248,10796,2576
1995-11-07 12:06:08.457060357,815745968457060352,0,4697
1995-11-10 01:14:33.409433600,815966073409433600,24717,9690
1995-11-10 08:05:20.817401858,815990720817401856,5479,1184
1995-11-10 14:38:06.006976512,816014286006976512,0,6048
1995-11-11 04:01:06.425819140,816062466425819136,0,1184
1995-11-11 12:11:55.477250048,816091915477250048,9796,2451
1995-11-14 08:12:15.214911488,816336735214911488,9441,2226
1995-11-15 15:49:30.814898180,816450570814898176,33549,9204
1995-11-18 12:28:20.272001025,816697700272001024,10768,2494
1995-11-19 21:31:16.327063552,816816676327063552,10953,2317
1995-11-20 00:57:18.950027264,816829038950027264,0,5378
1995-11-22 16:09:06.584727552,817056546584727552,9396,1878
1995-11-23 10:02:50.343411712,817120970343411712,13217,2960
1995-11-24 00:01:32.965273600,817171292965273600,9563,2279
1995-11-24 02:57:17.579653120,817181837579653120,0,9690
1995-11-26 19:53:12.588222464,817415592588222464,6163,1097
1995-11-26 22:11:00.136083457,817423860136083456,37650,17107
1995-11-27 20:00:32.452313088,817502432452313088,0,3848
1995-11-28 05:26:40.337801217,817536400337801216,12941,3445
1995-12-01 00:28:06.764523521,817777686764523520,11735,3026
1995-12-01 14:23:59.487737858,817827839487737856,56867,30762
1995-12-02 12:55:11.860748288,817908911860748288,5294,894
1995-12-05 06:36:10.475810820,818145370475810816,13494,2946
1995-12-06 14:17:53.185828864,818259473185828864,12046,2577
1995-12-07 03:38:43.543449600,818307523543449600,0,9204
1995-12-09 19:14:28.981415936,818536468981415936,11977,2808
1995-12-10 09:47:15.076603904,818588835076603904,0,6991
